회사명,거래소코드,회계년도,정상영업이익증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),부채비율(IFRS연결),매출액정상영업이익률(IFRS연결),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS)
(주)현대리바트,079430,2020/12,55.75,36.61,1322,66.99,2.69,18.72,4.59,1,0.25,4.43,1.09
(주)현대리바트,079430,2021/12,-45.58,-49.25,671,76.59,1.44,35.4,22,0.93,0.58,0,0
(주)현대리바트,079430,2022/12,0,0,-2524,94.78,-1.87,0,0,0.86,0.39,0,0
(주)현대미포조선,010620,2003/12,,,,,,,,,,,
(주)현대미포조선,010620,2004/12,,,,,,,,,,,
(주)현대미포조선,010620,2005/12,,,,,,,,,,,
(주)현대미포조선,010620,2006/12,,,,,,,,,,,
(주)현대미포조선,010620,2007/12,0,0,27357,126.83,13.32,15.4,4.37,2.77,0.79,7.13,2.02
(주)현대미포조선,010620,2008/12,49.56,-1.9,26890,244.97,13.96,11.21,2.53,2.69,0.61,13.44,3.04
(주)현대미포조선,010620,2009/12,-23.35,-27.06,19578,160.01,10.99,8.93,4.13,1.32,0.61,0,0
(주)현대미포조선,010620,2010/12,54.22,30.09,25270,121.55,16.5,10.51,4.46,1.16,0.49,7.47,3.17
(주)현대미포조선,010620,2011/12,-44.66,-59.43,10201,129.55,8.17,20.45,7.95,1.47,0.57,0,0
(주)현대미포조선,010620,2012/12,-75.46,-51.69,4928,127.63,2.1,30.01,18.42,1.06,0.65,0,0
(주)현대미포조선,010620,2013/12,0,0,-12137,215.57,-6.9,0,0,1.21,0.67,87.27,48.25
(주)현대미포조선,010620,2014/12,0,0,-32296,422.36,-21.87,0,0,2.13,0.75,0,0
(주)현대미포조선,010620,2015/12,0,0,1935,425.27,1.43,76.38,34.29,1.18,0.53,0,0
(주)현대미포조선,010620,2016/12,211.7,-9.47,1734,308.54,4.92,42.51,24.96,0.79,0.46,0,0
(주)현대미포조선,010620,2017/12,-47.98,1163.81,21910,255.66,4.4,5.74,2.67,1.1,0.51,0,0
(주)현대미포조선,010620,2018/12,-34.32,-80.54,2132,49.48,2.95,26.64,12.57,1.03,0.49,0,0
(주)현대미포조선,010620,2019/12,30.64,-37.36,1335,43.61,3.09,61.81,33.64,1.16,0.63,0,0
(주)현대미포조선,010620,2020/12,-60.39,0,-489,52.02,1.31,0,0,0.92,0.35,9.12,3.43
(주)현대미포조선,010620,2021/12,0,0,-4004,75.94,-7.53,0,0,1.8,0.77,84.38,36.33
(주)현대미포조선,010620,2022/12,0,0,-1118,118.28,-2.93,0,0,2.22,1.24,30.21,16.84
(주)현대백화점,069960,2003/12,,,,,,,,,,,
(주)현대백화점,069960,2004/12,,,,,,,,,,,
(주)현대백화점,069960,2005/12,,,,,,,,,,,
(주)현대백화점,069960,2006/12,,,,,,,,,,,
(주)현대백화점,069960,2007/12,0,0,9709,67.37,18.37,16.37,8.84,2.27,1.23,20.22,10.92
(주)현대백화점,069960,2008/12,6.11,21.14,11755,62.2,18.78,12.71,4.19,1.9,0.63,18.8,6.2
(주)현대백화점,069960,2009/12,10.3,6.69,12579,64.24,19.48,12.07,4.99,1.69,0.7,13.89,5.74
(주)현대백화점,069960,2010/12,-25.45,41.68,14851,60.06,30.87,17.81,11.09,1.84,1.15,12.05,7.5
(주)현대백화점,069960,2011/12,14.77,3.08,15183,63.19,31.28,18.13,10.82,2.21,1.32,28.4,16.95
(주)현대백화점,069960,2012/12,-5.3,-7.08,13974,66.85,28.05,19.7,12.19,1.86,1.15,16.94,10.48
(주)현대백화점,069960,2013/12,-7.75,-7.15,12975,57.94,25.64,17.86,14.89,1.56,1.3,16.03,13.37
(주)현대백화점,069960,2014/12,-7.52,-10.19,11652,50.01,23.43,17.83,12.49,1.4,0.98,13.26,9.29
(주)현대백화점,069960,2015/12,-0.23,-10.25,10554,52.84,21.9,21.74,13.63,1.39,0.87,27.32,17.14
(주)현대백화점,069960,2016/12,5.61,14.47,12101,52.82,20.92,15.79,11.5,1.09,0.79,10.94,7.98
(주)현대백화점,069960,2017/12,2.74,-8,11242,46.77,21.3,13.9,9.9,0.84,0.6,9.6,6.84
(주)현대백화점,069960,2018/12,-9.4,-5.81,10594,44.72,19.15,7.68,5.25,0.77,0.53,5.62,3.84
(주)현대백화점,069960,2019/12,-18.06,-18.76,8639,53.1,13.29,12.68,8.03,0.65,0.41,6.92,4.38
(주)현대백화점,069960,2020/12,-53.51,-63.78,3172,73.02,5.98,20.97,12.08,0.56,0.32,8.16,4.7
(주)현대백화점,069960,2021/12,94.58,169.3,8652,71.64,7.4,14.91,10.25,0.58,0.4,5.54,3.81
(주)현대백화점,069960,2022/12,21.4,-23.92,6593,89.55,6.4,11.75,7.62,0.46,0.3,6.15,3.99
(주)현대지에프홀딩스,005440,2003/12,,,,,,,,,,,
(주)현대지에프홀딩스,005440,2004/12,,,,,,,,,,,
(주)현대지에프홀딩스,005440,2005/12,,,,,,,,,,,
(주)현대지에프홀딩스,005440,2006/12,,,,,,,,,,,
(주)현대지에프홀딩스,005440,2007/12,0,0,6041,53.46,3.9,22.1,9.91,1.38,0.62,20.11,9.02
(주)현대지에프홀딩스,005440,2008/12,-4.98,66.08,10510,41.36,3.61,9.75,3.66,1.14,0.43,0,0
(주)현대지에프홀딩스,005440,2009/12,15.06,-15.05,8544,34.1,4.15,11.39,5.77,0.83,0.42,36.68,18.58
(주)현대지에프홀딩스,005440,2010/12,63.97,111.24,1419,29.26,5.59,217.31,19.1,8.78,0.77,447.94,39.38
(주)현대지에프홀딩스,005440,2011/12,15.73,-12.97,989,35.01,4.81,42.08,22.75,1.59,0.86,31.84,17.21
(주)현대지에프홀딩스,005440,2012/12,20.22,-5.47,919,35.91,4.96,35.64,25.98,1.56,1.14,39.01,28.43
(주)현대지에프홀딩스,005440,2013/12,-11.59,13.66,1041,35.13,3.87,36.74,28.28,1.49,1.15,45.91,35.33
(주)현대지에프홀딩스,005440,2014/12,14.48,7.41,1118,36.28,3.98,39.53,28.75,1.8,1.31,42.85,31.16
(주)현대지에프홀딩스,005440,2015/12,12.45,-6.98,1040,33.12,4.16,48.77,28.84,2.31,1.36,50.67,29.96
(주)현대지에프홀딩스,005440,2016/12,19.64,4.48,1087,35.76,4.17,42.59,25.9,1.99,1.21,25.64,15.59
(주)현대지에프홀딩스,005440,2017/12,-17.2,19.52,1299,36.88,3.44,18.23,14.07,1.41,1.09,26.86,20.74
(주)현대지에프홀딩스,005440,2018/12,57.58,-9.04,1181,34.4,4.22,20.27,14.12,1.24,0.87,24.13,16.8
(주)현대지에프홀딩스,005440,2019/12,-34.5,-46.87,628,40.17,2.88,23.85,17.12,1.09,0.78,18.76,13.46
(주)현대지에프홀딩스,005440,2020/12,-12.59,29.82,815,40.1,2.43,30.84,12.48,0.85,0.34,27.17,10.99
(주)현대지에프홀딩스,005440,2021/12,-25.4,-38.91,498,40.69,1.68,19.31,12.57,0.82,0.53,13.41,8.73
(주)현대지에프홀딩스,005440,2022/12,2.41,28.53,640,45.05,1.53,11.76,7.5,0.64,0.41,13.28,8.46
(주)현대퓨처넷,126560,2003/12,,,,,,,,,,,
(주)현대퓨처넷,126560,2006/12,,,,,,,,,,,
(주)현대퓨처넷,126560,2007/12,,,,,,0,0,0,0,0,0
(주)현대퓨처넷,126560,2008/12,,,,,,0,0,0,0,0,0
(주)현대퓨처넷,126560,2009/12,0,0,1321,66.5,1.62,0,0,0,0,0,0
(주)현대퓨처넷,126560,2010/12,1348.51,1186.97,527,45.26,21.3,49.59,35.89,1.31,0.95,28.3,20.48
(주)현대퓨처넷,126560,2011/12,16.73,28.56,492,36.29,22.73,38.41,18.33,1.38,0.66,25.29,12.07
(주)현대퓨처넷,126560,2012/12,15.54,25.31,616,18.82,23.72,24.67,11.59,1.64,0.77,19.33,9.08
(주)현대퓨처넷,126560,2013/12,-15.53,-1.33,477,14.57,18.24,27.42,18.26,1.76,1.17,22.17,14.76
(주)현대퓨처넷,126560,2014/12,2.94,-14.52,408,11.85,18.55,54.55,35.94,1.85,1.22,39.15,25.79
(주)현대퓨처넷,126560,2015/12,-20.12,-15.95,343,9.32,15.58,59.72,33.36,1.54,0.86,45.26,25.28
(주)현대퓨처넷,126560,2016/12,8.53,20.22,412,9.98,16.86,49.74,35.45,0.78,0.56,20.86,14.87
(주)현대퓨처넷,126560,2017/12,0.03,-2.06,395,9.84,16.97,11.99,9.32,0.8,0.62,6.46,5.02
(주)현대퓨처넷,126560,2018/12,-5.11,-8.32,362,9.3,16.13,15.93,11.76,0.83,0.61,10.4,7.68
(주)현대퓨처넷,126560,2019/12,-12.7,-5.33,343,9.71,13.93,14.45,9.88,0.76,0.52,7.63,5.22
(주)현대퓨처넷,126560,2020/12,-46.39,0,-267,26.56,7.1,0,0,0.92,0.38,25.93,10.76
(주)현대퓨처넷,126560,2021/12,-66.11,0,846,20.56,5.42,7.02,4.13,0.86,0.5,0,0
(주)현대퓨처넷,126560,2022/12,28.41,0,-49,8.32,6.17,0,0,0.63,0.33,0,0
(주)현대홈쇼핑,057050,2003/12,,,,,,,,,,,
(주)현대홈쇼핑,057050,2004/12,,,,,,,,,,,
(주)현대홈쇼핑,057050,2005/12,,,,,,,,,,,
(주)현대홈쇼핑,057050,2006/12,,,,,,,,,,,
(주)현대홈쇼핑,057050,2007/12,,,,,,0,0,0,0,0,0
(주)현대홈쇼핑,057050,2008/12,,,,,,0,0,0,0,0,0
(주)현대홈쇼핑,057050,2009/12,,,,,,0,0,0,0,0,0
(주)현대홈쇼핑,057050,2010/12,0,0,13872,30.44,22.73,14.13,9.77,2.33,1.61,11.28,7.8
(주)현대홈쇼핑,057050,2011/12,15.42,10.56,12659,31.13,21.43,13.31,7.28,2.33,1.27,13.76,7.52
(주)현대홈쇼핑,057050,2012/12,,,,,,17.89,10.34,1.95,1.12,16.45,9.51
(주)현대홈쇼핑,057050,2013/12,,,,,,11.69,7.34,2.01,1.26,25.45,15.96
(주)현대홈쇼핑,057050,2014/12,,,,,,15.71,9.66,1.87,1.15,23.26,14.3
(주)현대홈쇼핑,057050,2015/12,0,0,9381,22.81,11.67,18.12,13.25,1.45,1.06,18.6,13.6
(주)현대홈쇼핑,057050,2016/12,6.43,16.52,10932,30.76,11.48,16.54,12.25,1.32,0.98,13.25,9.81
(주)현대홈쇼핑,057050,2017/12,12.62,-5.4,10473,21.43,12.01,20.22,14.34,1.32,0.94,24.1,17.1
(주)현대홈쇼핑,057050,2018/12,-10.38,36.02,14252,51.24,11.04,18.94,13.47,1.08,0.77,33.54,23.85
(주)현대홈쇼핑,057050,2019/12,16.05,-50.07,7116,44.81,6.33,24.07,16.05,1,0.66,17.1,11.4
(주)현대홈쇼핑,057050,2020/12,18.83,35.52,9814,50.05,7.24,16.5,7.9,0.73,0.35,6.67,3.19
(주)현대홈쇼핑,057050,2021/12,-17.04,-9.8,8881,38.14,5.81,25.63,16.11,0.78,0.49,12.8,8.05
(주)현대홈쇼핑,057050,2022/12,-13.89,-15.09,7541,42.03,5.26,11.55,7.82,0.52,0.35,7244.23,4903.79
(주)형지엘리트,093240,2003/12,,,,,,,,,,,
(주)형지엘리트,093240,2004/12,,,,,,,,,,,
(주)형지엘리트,093240,2005/12,,,,,,,,,,,
(주)형지엘리트,093240,2006/12,,,,,,,,,,,
(주)형지엘리트,093240,2007/12,,,,,,0,0,0,0,0,0
(주)형지엘리트,093240,2009/06,,,,,,0,0,0,0,0,0
(주)형지엘리트,093240,2010/06,,,,,,9.02,3.43,1.2,0.46,0,0
(주)형지엘리트,093240,2011/06,0,0,551,88.26,6.33,4.23,3.1,0.58,0.43,5.45,3.99
(주)형지엘리트,093240,2012/06,5.97,-10.64,446,68.19,5.88,7.63,4.27,0.78,0.43,6.7,3.75
(주)형지엘리트,093240,2013/06,-1.67,-18.14,302,54.32,5.83,11.04,7.02,0.71,0.45,3.13,1.99
(주)형지엘리트,093240,2014/06,-15.05,-18.91,219,31.04,5.37,22.03,16.36,0.68,0.51,17.33,12.87
(주)형지엘리트,093240,2015/06,-76.84,838.63,1662,106.22,1.33,46.28,28.48,0.7,0.43,0,0
(주)형지엘리트,093240,2016/06,-634.59,-201.17,-1409,199.87,-3.9,118.45,18.03,3.13,0.48,0,0
(주)형지엘리트,093240,2017/06,0,0,-555,173.46,-1.2,38.01,17.2,2.26,1.03,34.68,15.69
(주)형지엘리트,093240,2018/06,0,0,-331,134.55,-0.73,662.76,261.96,1.64,0.65,22.3,8.81
(주)형지엘리트,093240,2019/06,0,0,-414,90.57,-2.56,0,0,1.33,0.5,0,0
(주)형지엘리트,093240,2020/06,0,0,-41,85.29,1.24,0,0,0.89,0.31,0,0
(주)형지엘리트,093240,2021/06,0,0,-24,116.65,-0.19,0,0,3.3,0.53,17.99,2.87
(주)형지엘리트,093240,2022/06,0,0,262,61.24,2.87,40.13,8.95,2.82,0.63,35.03,7.81
(주)혜인,003010,2003/12,,,,,,,,,,,
(주)혜인,003010,2004/12,,,,,,,,,,,
(주)혜인,003010,2005/12,,,,,,,,,,,
(주)혜인,003010,2006/12,,,,,,,,,,,
(주)혜인,003010,2007/12,0,0,444,71.9,6.23,17.78,6.8,1.15,0.44,14.25,5.45
(주)혜인,003010,2008/12,-46.71,-40.92,268,136.8,3.03,32.22,11.9,1.24,0.46,0,0
(주)혜인,003010,2009/12,,,,,,67.98,29.64,0.69,0.3,6.98,3.04
(주)혜인,003010,2010/12,0,0,446,73.59,4.51,15.97,6.53,0.89,0.36,8.01,3.27
(주)혜인,003010,2011/12,0,0,380,78.6,2.32,40.25,13.5,1.2,0.4,16.92,5.67
(주)혜인,003010,2012/12,0,0,-417,138.69,-1.43,0,0,0.72,0.4,0,0
(주)혜인,003010,2013/12,0,0,-437,138.29,0.32,0,0,0.65,0.42,2.22,1.44
(주)혜인,003010,2014/12,964.37,0,128,166.88,2.97,121.02,91.58,0.55,0.42,0,0
(주)혜인,003010,2015/12,-66.61,0,-293,159.32,0.97,0,0,0.59,0.39,1.76,1.17
(주)혜인,003010,2016/12,100.46,0,84,156.88,2.45,86.17,49.14,0.69,0.39,0,0
(주)혜인,003010,2017/12,-51.44,112.02,178,146.96,1.06,21.79,11.14,0.86,0.44,0,0
(주)혜인,003010,2018/12,145.63,-114.89,-26,149.18,2.85,0,0,1.49,0.46,48.25,14.88
(주)혜인,003010,2019/12,91.29,0,412,128.52,4.52,22.79,9.29,1.19,0.49,4.35,1.77
(주)혜인,003010,2020/12,-25.28,13.28,484,111.73,4.05,16.27,5.98,0.88,0.32,4.53,1.66
(주)혜인,003010,2021/12,2.77,3.8,507,90.95,4.39,19.2,10.69,1.05,0.59,4.6,2.56
(주)혜인,003010,2022/12,,,,,,0,0,1.48,0.63,24.08,10.19
(주)호텔신라,008770,2003/12,,,,,,,,,,,
(주)호텔신라,008770,2004/12,,,,,,,,,,,
(주)호텔신라,008770,2005/12,,,,,,,,,,,
(주)호텔신라,008770,2006/12,,,,,,,,,,,
(주)호텔신라,008770,2007/12,,,,,,86.18,30.75,3.08,1.1,51.68,18.44
(주)호텔신라,008770,2008/12,,,,,,48.67,13.71,2.5,0.7,278.19,78.37
(주)호텔신라,008770,2009/12,,,,,,27.32,15.5,1.67,0.94,12.84,7.29
(주)호텔신라,008770,2010/12,0,0,0,108.21,5.78,27.04,15.26,2.45,1.38,17.9,10.1
(주)호텔신라,008770,2011/12,15.46,9.15,0,130.33,5.42,29.02,15.35,2.91,1.54,96.18,50.87
(주)호텔신라,008770,2012/12,32.55,79.96,2566,124.56,5.82,23.59,15.27,3.69,2.39,16.7,10.81
(주)호텔신라,008770,2013/12,-33.03,-89.3,274,152.31,3.77,207.82,116.65,4.51,2.53,18.87,10.59
(주)호텔신라,008770,2014/12,60.55,579.77,1866,161.3,4.78,48.08,19.69,7.48,3.06,35.05,14.36
(주)호텔신라,008770,2015/12,-44.49,-74.85,469,192.59,2.37,70.24,37.67,7.13,3.82,29.31,15.72
(주)호텔신라,008770,2016/12,2.35,50.58,729,208.52,2.13,78.39,46.61,4.42,2.63,21.25,12.64
(주)호텔신라,008770,2017/12,-7.45,-9.15,667,236.74,1.82,161.98,75.35,4.94,2.3,14.12,6.57
(주)호텔신라,008770,2018/12,186.11,336.31,2913,201.12,4.44,57.03,29.6,6.51,3.38,56.4,29.27
(주)호텔신라,008770,2019/12,41.49,53.85,4483,283.59,5.17,35.03,20.57,5.12,3.01,12.94,7.6
(주)호텔신라,008770,2020/12,0,0,-7487,363.79,-5.81,0,0,7.12,3.89,0,0
(주)호텔신라,008770,2021/12,0,0,714,360.47,3.14,0,0,7.58,5.15,0,0
(주)호텔신라,008770,2022/12,-34.06,0,-1325,444.39,1.59,0,0,7.34,5.19,39.43,27.85
(주)화승알앤에이,378850,2021/12,,,,,,,,,,,
(주)화승알앤에이,378850,2022/12,0,0,668,356.04,2.36,8.94,4.59,1.25,0.64,3.65,1.87
(주)화승엔터프라이즈,241590,2015/12,,,,,,,,,,,
(주)화승엔터프라이즈,241590,2016/12,0,0,1560,126.51,6.85,10.7,7.83,1.95,1.42,197.91,144.85
(주)화승엔터프라이즈,241590,2017/12,33.56,19.56,1493,139.71,7.62,18.19,8.86,2.95,1.43,0,0
(주)화승엔터프라이즈,241590,2018/12,-31.16,-58.57,284,168.59,4.58,593.97,191.62,9.16,2.95,0,0
(주)화승엔터프라이즈,241590,2019/12,112.02,263.51,1031,166.38,7.11,176.68,83.18,5.27,2.48,0,0
(주)화승엔터프라이즈,241590,2020/12,-26.9,-35.78,662,114.89,5.6,2616.48,1078.6,3.25,1.34,482.98,199.1
(주)화승엔터프라이즈,241590,2021/12,0,0,-108,141.68,0.62,284.1,156.48,3.8,2.1,346.19,190.68
(주)화승엔터프라이즈,241590,2022/12,643.77,0,-165,149.64,3.19,98.76,48.96,2.94,1.46,37.67,18.67
(주)화승인더스트리,006060,2003/12,,,,,,,,,,,
(주)화승인더스트리,006060,2004/12,,,,,,,,,,,
(주)화승인더스트리,006060,2005/12,,,,,,,,,,,
(주)화승인더스트리,006060,2006/12,,,,,,,,,,,
(주)화승인더스트리,006060,2007/12,0,0,694,367.03,4.14,16.54,11.36,0.45,0.31,0,0
(주)화승인더스트리,006060,2008/12,39.25,331.42,2996,447.29,4.27,2.94,1.02,0.32,0.11,1.35,0.47
(주)화승인더스트리,006060,2009/12,-30.48,-0.72,1844,183.74,4.27,7.2,2.36,0.53,0.17,3.01,0.99
(주)화승인더스트리,006060,2010/12,-27.73,-51.75,77,221.34,2.59,6.12,3.97,0.48,0.31,0,0
(주)화승인더스트리,006060,2011/12,10.44,55.63,120,243.32,2.7,8.74,5.5,0.47,0.3,0,0
(주)화승인더스트리,006060,2012/12,-23.93,-76.15,29,233.46,2.21,21.37,1.46,0.5,0.03,5.33,0.36
(주)화승인더스트리,006060,2013/12,-24.25,0,-95,327.32,1.57,0,0,0.61,0.35,0,0
(주)화승인더스트리,006060,2014/12,71.84,0,47,354.3,2.69,0,0,1.13,0.58,0,0
(주)화승인더스트리,006060,2015/12,175.22,734.62,392,332.92,5.93,20.28,2.42,4.38,0.52,22.3,2.66
(주)화승인더스트리,006060,2016/12,76.38,106.39,809,179.46,7.73,6.04,2.99,3.18,1.58,59.36,29.42
(주)화승인더스트리,006060,2017/12,21.26,-18.04,663,180.39,8.23,19.55,13.27,3.24,2.2,33.71,22.89
(주)화승인더스트리,006060,2018/12,-39.1,-44.29,370,179.92,5.19,25.65,13.72,4.37,2.34,371.15,198.52
(주)화승인더스트리,006060,2019/12,96.8,190.22,1092,180.25,7.96,37.01,16.44,4.39,1.95,30.41,13.51
(주)화승인더스트리,006060,2020/12,-27.45,-36.65,698,128.54,6.34,48.6,20.15,4.96,2.06,35.3,14.63
(주)화승인더스트리,006060,2021/12,0,0,-40,157.93,1.25,33.97,18.48,3.38,1.84,31.87,17.34
(주)화승인더스트리,006060,2022/12,327.74,0,17,169.76,3.83,15.42,9,2.25,1.31,13.69,8
(주)화승코퍼레이션,013520,2003/12,,,,,,,,,,,
(주)화승코퍼레이션,013520,2004/12,,,,,,,,,,,
(주)화승코퍼레이션,013520,2005/12,,,,,,,,,,,
(주)화승코퍼레이션,013520,2006/12,,,,,,,,,,,
(주)화승코퍼레이션,013520,2007/12,0,0,1991,373.86,3.25,12.14,5.84,0.92,0.44,10.88,5.24
(주)화승코퍼레이션,013520,2008/12,-0.48,0,-2914,469.38,2.62,0,0,0.5,0.15,0,0
(주)화승코퍼레이션,013520,2009/12,-5.1,0,1582,256.56,4.29,28.04,12.5,0.31,0.14,2.61,1.16
(주)화승코퍼레이션,013520,2010/12,26.09,0,-1846,300.48,4.18,41.56,7.68,1.05,0.19,15.93,2.94
(주)화승코퍼레이션,013520,2011/12,-1.86,0,4126,309.06,3.42,19.72,8.69,0.87,0.38,12.77,5.63
(주)화승코퍼레이션,013520,2012/12,5.92,-53.87,1903,303.48,3.41,18.38,10.56,0.52,0.3,0,0
(주)화승코퍼레이션,013520,2013/12,50,0,-6189,483.62,4.49,63.21,34.61,0.57,0.31,6.39,3.5
(주)화승코퍼레이션,013520,2014/12,19.99,0,1968,475.78,5.18,16.27,6.19,1.21,0.46,16.32,6.2
(주)화승코퍼레이션,013520,2015/12,25.15,556.18,12914,383.51,6.55,4.31,2.29,1.23,0.65,6.81,3.62
(주)화승코퍼레이션,013520,2016/12,-4.24,-24.26,9781,311.93,6.52,5.45,3.56,0.98,0.64,6.03,3.94
(주)화승코퍼레이션,013520,2017/12,-66.02,-172.54,-707,371.44,2.48,0,0,1.07,0.05,10.33,0.49
(주)화승코퍼레이션,013520,2018/12,50.76,0,-549,454.62,3.53,0,0,0.94,0.47,0,0
(주)화승코퍼레이션,013520,2019/12,20.44,0,376,361.97,4.19,7.58,5.36,0.64,0.45,3.6,2.54
(주)화승코퍼레이션,013520,2020/12,-78.85,0,-675,436.43,1.05,0,0,0.76,0.34,6.15,2.74
(주)화승코퍼레이션,013520,2021/12,-25.8,0,-897,485.12,0.73,0,0,1.52,0.63,0,0
(주)화승코퍼레이션,013520,2022/12,323.47,0,63,369.76,2.72,20.74,7.86,0.88,0.33,38.97,14.76
(주)화신,010690,2003/12,,,,,,,,,,,
(주)화신,010690,2004/12,,,,,,,,,,,
(주)화신,010690,2005/12,,,,,,,,,,,
(주)화신,010690,2006/12,,,,,,,,,,,
(주)화신,010690,2007/12,0,0,608,218.47,2.93,6.89,3.95,0.9,0.51,5.99,3.43
(주)화신,010690,2008/12,-3.03,-57.83,256,264.54,2.26,9.76,3.14,0.69,0.22,4.98,1.61
(주)화신,010690,2009/12,280.83,536.53,1632,221.6,6.6,3.5,1,0.77,0.22,16.5,4.71
(주)화신,010690,2010/12,46.25,75.75,2432,128.82,7.45,11.42,2.51,2.29,0.5,20.45,4.49
(주)화신,010690,2011/12,-27.83,-53.71,1016,144.45,5.02,15.9,8.23,2.69,1.39,13.96,7.23
(주)화신,010690,2012/12,32.33,-31.84,695,132.94,6.08,17.51,9.94,1.53,0.87,22.17,12.58
(주)화신,010690,2013/12,-32.93,-95.78,30,133.61,4.47,13.52,8.36,1.56,0.96,0,0
(주)화신,010690,2014/12,-37.99,4310.31,1329,145.62,3.13,6.58,3.58,1.11,0.6,11.64,6.32
(주)화신,010690,2015/12,-53.35,0,-701,147.83,1.53,7.13,4.24,0.67,0.4,9.26,5.51
(주)화신,010690,2016/12,140.48,0,1442,144.8,3.69,8.83,4.55,0.81,0.42,7.48,3.86
(주)화신,010690,2017/12,-149.48,-163.48,-916,139.95,-2.14,0,0,0.69,0.36,8.96,4.67
(주)화신,010690,2018/12,0,0,-1734,182.5,-1.96,0,0,0.47,0.19,0,0
(주)화신,010690,2019/12,0,0,202,169.71,0.17,11.67,5.94,0.4,0.2,3.69,1.88
(주)화신,010690,2020/12,0,0,-1647,221.78,-1.04,0,0,0.43,0.15,0,0
(주)화신,010690,2021/12,0,0,741,201.88,1.95,15.34,4.58,1.23,0.37,21.59,6.44
(주)화신,010690,2022/12,261.64,204.37,2254,181.51,5.17,10.01,4.89,1.17,0.57,268.8,131.44
(주)화인베스틸,133820,2007/12,,,,,,,,,,,
(주)화인베스틸,133820,2008/12,,,,,,,,,,,
(주)화인베스틸,133820,2009/12,,,,,,,,,,,
(주)화인베스틸,133820,2010/12,,,,,,0,0,0,0,0,0
(주)화인베스틸,133820,2011/12,,,,,,0,0,0,0,0,0
(주)화인베스틸,133820,2012/12,,,,,,0,0,0,0,0,0
(주)화인베스틸,133820,2013/12,,,,,,0,0,0,0,0,0
(주)화인베스틸,133820,2014/12,,,,,,9.14,6.26,1.61,1.11,0,0
(주)화인베스틸,133820,2015/12,,,,,,126.35,52.43,1.54,0.64,4.02,1.67
(주)화인베스틸,133820,2016/12,,,,,,149.49,75.91,1.14,0.58,9.93,5.04
(주)화인베스틸,133820,2017/12,,,,,,112.37,58.01,1.27,0.66,8.46,4.37
(주)화인베스틸,133820,2018/12,,,,,,59.76,28.15,1.19,0.56,0,0
(주)화인베스틸,133820,2019/12,,,,,,0,0,1.45,0.76,10.93,5.69
(주)화인베스틸,133820,2020/12,,,,,,0,0,1.27,0.38,13.04,3.9
(주)화인베스틸,133820,2021/12,,,,,,45.68,28.69,1.37,0.86,9.7,6.1
(주)화인베스틸,133820,2022/12,,,,,,0,0,1.51,0.76,18.58,9.41
(주)황금에스티,032560,2003/06,,,,,,,,,,,
(주)황금에스티,032560,2004/12,,,,,,,,,,,
(주)황금에스티,032560,2005/12,,,,,,,,,,,
(주)황금에스티,032560,2006/12,,,,,,,,,,,
(주)황금에스티,032560,2007/12,,,,,,0,0,0,0,0,0
(주)황금에스티,032560,2008/12,,,,,,0,0,0,0,0,0
(주)황금에스티,032560,2009/12,0,0,1584,68.68,9.03,6.32,4.69,0.99,0.73,11610.36,8626.49
(주)황금에스티,032560,2010/12,32.86,-8.47,1115,67.59,9.35,10.23,6.22,0.89,0.54,22.18,13.48
(주)황금에스티,032560,2011/12,-27.22,-37.34,699,62.19,5.91,13.28,6.13,0.73,0.34,141.15,65.18
(주)황금에스티,032560,2012/12,-63.56,-38.79,397,48.26,2.61,16.09,10.55,0.49,0.32,4.83,3.17
(주)황금에스티,032560,2013/12,73.89,12.03,445,47.68,4.38,13.7,10.83,0.42,0.33,6.64,5.25
(주)황금에스티,032560,2014/12,49.96,24.44,554,39.28,6.44,18.64,10.39,0.63,0.35,7.24,4.03
(주)황금에스티,032560,2015/12,-29.63,-44.08,310,59.52,4.9,50.85,31.85,0.63,0.4,29.99,18.79
(주)황금에스티,032560,2016/12,138.49,378.28,1480,66.33,8.96,11.88,6.26,0.82,0.43,6.38,3.36
(주)황금에스티,032560,2017/12,36.3,-3.14,1434,47.01,12.24,14.91,10.4,0.92,0.64,12.61,8.79
(주)황금에스티,032560,2018/12,-12.74,-27.63,1038,51.37,9.81,43.55,16.49,1.27,0.48,52.06,19.72
(주)황금에스티,032560,2019/12,-21.78,32.01,1370,37.9,7.71,18.02,9.52,0.88,0.47,24.18,12.78
(주)황금에스티,032560,2020/12,26.46,-12.6,1197,49.73,9.92,12.08,4.46,0.64,0.24,0,0
(주)황금에스티,032560,2021/12,73.29,78.02,1865,29.79,15.19,7.84,4.62,0.86,0.51,4.78,2.82
(주)황금에스티,032560,2022/12,13,35.54,2380,29.05,13.95,9.05,4.84,0.83,0.44,0,0
(주)효성,004800,2003/12,,,,,,,,,,,
(주)효성,004800,2004/12,,,,,,,,,,,
(주)효성,004800,2005/12,,,,,,,,,,,
(주)효성,004800,2006/12,,,,,,,,,,,
(주)효성,004800,2007/12,0,0,4995,302.24,6.28,16.3,4.91,1.82,0.55,8.58,2.58
