회사명,거래소코드,회계년도,정상영업이익증가율(IFRS),순이익증가율(IFRS),1주당순이익(IFRS)(원),부채비율(IFRS),매출액정상영업이익률(IFRS)
금호석유화학(주),011780,2018/12,31.76,34.86,6536,106.96,7.31
금호석유화학(주),011780,2019/12,5.21,43.73,9399,77.79,8.11
금호석유화학(주),011780,2020/12,71.69,65.46,15556,61.6,14.76
금호석유화학(주),011780,2021/12,160.77,127.25,35370,51.01,24.41
금호석유화학(주),011780,2022/12,-51.13,-41.73,20912,33.99,12.9
금호전기(주),001210,2003/12,,,,,
금호전기(주),001210,2004/12,,,,,
금호전기(주),001210,2005/12,,,,,
금호전기(주),001210,2006/12,,,,,
금호전기(주),001210,2007/12,0,0,3451,51.01,11.02
금호전기(주),001210,2008/12,-56.32,-50.37,1631,50.99,5.79
금호전기(주),001210,2009/12,76.26,69.53,2865,64.28,7.36
금호전기(주),001210,2010/12,-25.13,-46.35,1544,55.17,5.98
금호전기(주),001210,2011/12,-0.24,21.26,1874,58.96,6.57
금호전기(주),001210,2012/12,0,0,-6708,68.53,-2.3
금호전기(주),001210,2013/12,0,0,-5064,93.74,-6.32
금호전기(주),001210,2014/12,0,0,-2413,96.8,-5.52
금호전기(주),001210,2015/12,0,0,-2970,85.75,-19.71
금호전기(주),001210,2016/12,0,0,-3115,83.37,-2.17
금호전기(주),001210,2017/12,0,0,-3676,99.97,-1.87
금호전기(주),001210,2018/12,0,0,-16413,278.28,-49.71
금호전기(주),001210,2019/12,0,0,-5293,509.93,-12.56
금호전기(주),001210,2020/12,0,0,-1544,2182.18,-22.91
금호전기(주),001210,2021/12,0,0,-770,418.34,-21.32
금호전기(주),001210,2022/12,0,0,-700,473.44,-26.87
금호타이어(주),073240,2004/12,,,,,
금호타이어(주),073240,2005/12,,,,,
금호타이어(주),073240,2006/12,,,,,
금호타이어(주),073240,2007/12,0,0,-346,181.26,5.5
금호타이어(주),073240,2008/12,-67.51,0,-2862,241.92,1.51
금호타이어(주),073240,2009/12,0,0,-11088,3635.96,-11.27
금호타이어(주),073240,2010/12,0,0,8,496.77,6.33
금호타이어(주),073240,2011/12,48.49,73722.39,1083,382.03,7.82
금호타이어(주),073240,2012/12,7.08,19.5,1057,217.93,8.14
금호타이어(주),073240,2013/12,-12.45,-49.63,465,168.59,8.18
금호타이어(주),073240,2014/12,14.28,92.38,816,141.3,9.88
금호타이어(주),073240,2015/12,-85.63,0,-293,143.32,1.63
금호타이어(주),073240,2016/12,140.24,0,83,144.25,3.99
금호타이어(주),073240,2017/12,0,0,-1553,181.69,-6.57
금호타이어(주),073240,2018/12,0,0,-2739,148.52,-1.75
금호타이어(주),073240,2019/12,0,0,-47,146.13,4.38
금호타이어(주),073240,2020/12,0,0,0,244.59,-0.31
금호타이어(주),073240,2021/12,0,0,0,283.95,-3.08
금호타이어(주),073240,2022/12,0,0,0,397.06,0.16
기신정기(주),092440,2003/03,,,,,
기신정기(주),092440,2004/03,,,,,
기신정기(주),092440,2005/03,,,,,
기신정기(주),092440,2006/03,,,,,
기신정기(주),092440,2007/03,0,0,980,7.37,25.26
기신정기(주),092440,2008/03,-6.9,9.76,948,5.41,21.95
기신정기(주),092440,2009/03,-6.02,-8.58,761,11.85,17.16
기신정기(주),092440,2010/03,39.81,43.59,1093,5.94,21.37
기신정기(주),092440,2011/03,10.2,5.75,578,5.18,22.97
기신정기(주),092440,2012/03,4.71,4.37,603,4.43,22.38
기신정기(주),092440,2013/03,5.33,-29.19,427,8.83,20.7
기신정기(주),092440,2014/03,9.32,65.72,708,6.34,21.4
기신정기(주),092440,2015/03,-9.8,-10.15,636,6.35,19.14
기신정기(주),092440,2016/03,-17.44,-48.52,328,5.88,16.92
기신정기(주),092440,2017/03,-7.84,-68.68,103,5.6,16.39
기신정기(주),092440,2018/03,-45.2,167.96,275,4.63,9.16
기신정기(주),092440,2019/03,24.22,78.31,490,6.44,10.54
기신정기(주),092440,2020/03,-21.58,-47.47,257,7.35,8.01
기신정기(주),092440,2021/03,36.11,29.11,332,7.62,10.56
기신정기(주),092440,2022/03,-21.76,-22.82,257,7.34,7.96
기신정기(주),092440,2023/03,-11.08,0,-250,7.44,6.35
기아(주),000270,2003/12,,,,,
기아(주),000270,2004/12,,,,,
기아(주),000270,2005/12,,,,,
기아(주),000270,2006/12,,,,,
기아(주),000270,2007/12,0,0,39,153.26,-0.35
기아(주),000270,2008/12,0,738.93,328,169.14,1.88
기아(주),000270,2009/12,270.94,1174.57,3949,129.67,6.21
기아(주),000270,2010/12,57.79,-2.04,3625,90.4,7.78
기아(주),000270,2011/12,5.6,27.04,4530,79.16,6.87
기아(주),000270,2012/12,-13.72,18.39,5278,63.93,5.87
기아(주),000270,2013/12,-9.95,23.29,6505,55.86,5.23
기아(주),000270,2014/12,-3.17,-9.43,5893,65.02,4.81
기아(주),000270,2015/12,59.97,5.1,6253,69.93,7.02
기아(주),000270,2016/12,-15.16,-17.4,5168,67.34,6.15
기아(주),000270,2017/12,-69.05,-55.25,2312,74.39,1.88
기아(주),000270,2018/12,-34.84,-56.77,0,68.88,1.23
기아(주),000270,2019/12,276.69,278.15,3780,65.68,4.37
기아(주),000270,2020/12,-20.95,-49.51,1909,76.35,3.4
기아(주),000270,2021/12,141.14,191.55,5565,76.68,6.88
기아(주),000270,2022/12,6.44,-12.44,4873,76.48,6.47
깨끗한나라(주),004540,2003/12,,,,,
깨끗한나라(주),004540,2004/12,,,,,
깨끗한나라(주),004540,2005/12,,,,,
깨끗한나라(주),004540,2006/12,,,,,
깨끗한나라(주),004540,2007/12,0,0,-2387,1622.2,-0.46
깨끗한나라(주),004540,2008/12,0,0,-3554,1495.91,0.03
깨끗한나라(주),004540,2009/12,8229.65,0,-150,327.93,2.67
깨끗한나라(주),004540,2010/12,-4.73,0,158,312.66,2.41
깨끗한나라(주),004540,2011/12,-5.28,-70.93,46,321.74,2
깨끗한나라(주),004540,2012/12,41.55,1147.94,574,263.66,2.63
깨끗한나라(주),004540,2013/12,23.79,16.81,670,150.77,3.19
깨끗한나라(주),004540,2014/12,-67.01,-85.37,81,159.97,1.04
깨끗한나라(주),004540,2015/12,-51.3,0,-78,155.13,0.49
깨끗한나라(주),004540,2016/12,435.64,0,199,148.88,2.54
깨끗한나라(주),004540,2017/12,0,0,-621,206.81,-4
깨끗한나라(주),004540,2018/12,0,0,-1074,255.83,-4.91
깨끗한나라(주),004540,2019/12,0,0,-278,241.95,0.67
깨끗한나라(주),004540,2020/12,1170.94,0,967,163.82,8.56
깨끗한나라(주),004540,2021/12,-77.38,-83,165,166.13,1.98
깨끗한나라(주),004540,2022/12,-81.03,0,-153,182.3,0.36
남광토건(주),001260,2003/12,,,,,
남광토건(주),001260,2004/12,,,,,
남광토건(주),001260,2005/12,,,,,
남광토건(주),001260,2006/12,,,,,
남광토건(주),001260,2007/12,0,0,1166,297.8,6.46
남광토건(주),001260,2008/12,-95.21,0,-325,484.38,0.28
남광토건(주),001260,2009/12,1733.18,0,-325,349.56,4.46
남광토건(주),001260,2010/12,0,0,-5591,1127.36,-32.94
남광토건(주),001260,2011/12,0,0,-4392,0,-18.57
남광토건(주),001260,2012/12,0,0,-71334,749.21,-37.52
남광토건(주),001260,2013/12,0,0,-6152,1472.73,-8.02
남광토건(주),001260,2014/12,0,0,-13490,0,-14.25
남광토건(주),001260,2015/12,0,0,-48488,475.3,-16.46
남광토건(주),001260,2016/12,0,0,-219,332.34,-5.06
남광토건(주),001260,2017/12,0,0,174,283.93,1.58
남광토건(주),001260,2018/12,509.09,236.17,582,202.92,7.09
남광토건(주),001260,2019/12,-56.73,-32.4,394,282.86,2.04
남광토건(주),001260,2020/12,215.6,256.16,1401,207.51,6.39
남광토건(주),001260,2021/12,36.73,57.54,2208,212.09,5.83
남광토건(주),001260,2022/12,-46.57,-10.83,1969,223.16,2.47
남양유업(주),003920,2003/12,,,,,
남양유업(주),003920,2004/12,,,,,
남양유업(주),003920,2005/12,,,,,
남양유업(주),003920,2006/12,,,,,
남양유업(주),003920,2007/12,0,0,83186,23.03,4.28
남양유업(주),003920,2008/12,-7.2,0,-36614,22.65,3.66
남양유업(주),003920,2009/12,-4.57,0,150783,20.68,3.06
남양유업(주),003920,2010/12,125.62,-17.97,123745,19.49,6.77
남양유업(주),003920,2011/12,-28.78,-37.43,77398,23.35,4.12
남양유업(주),003920,2012/12,-4.36,7.27,83271,18.57,3.54
남양유업(주),003920,2013/12,0,0,-65471,17.86,-1.83
남양유업(주),003920,2014/12,0,0,2212,16.51,-2.32
남양유업(주),003920,2015/12,0,1385.89,29454,16.98,1.42
남양유업(주),003920,2016/12,105.01,32.91,39149,16.83,2.89
남양유업(주),003920,2017/12,-96.72,-86.13,5420,15.54,0.1
남양유업(주),003920,2018/12,459.74,98.6,10773,17.81,0.6
남양유업(주),003920,2019/12,0,98.48,21393,24.3,-0.02
남양유업(주),003920,2020/12,0,0,-59114,24.59,-7.72
남양유업(주),003920,2021/12,0,0,-69852,24.26,-7.82
남양유업(주),003920,2022/12,0,0,-87019,31.56,-8.42
남해화학(주),025860,2003/12,,,,,
남해화학(주),025860,2004/12,,,,,
남해화학(주),025860,2005/12,,,,,
남해화학(주),025860,2006/12,,,,,
남해화학(주),025860,2007/12,0,0,598,49.34,4.9
남해화학(주),025860,2008/12,487.76,394.91,2958,60.98,18.66
남해화학(주),025860,2009/12,0,0,-876,34.22,-6.35
남해화학(주),025860,2010/12,0,0,416,53.44,2.24
남해화학(주),025860,2011/12,0,0,-174,71.86,-0.5
남해화학(주),025860,2012/12,0,0,-520,64.98,-2.66
남해화학(주),025860,2013/12,0,0,270,42.27,1.49
남해화학(주),025860,2014/12,-12.38,40.3,379,41.22,1.46
남해화학(주),025860,2015/12,32.37,12.6,427,34.12,2.04
남해화학(주),025860,2016/12,-45.84,-29.1,302,33.27,1.19
남해화학(주),025860,2017/12,118.16,85.16,560,32.23,2.54
남해화학(주),025860,2018/12,-40.34,-68.9,175,29.01,1.37
남해화학(주),025860,2019/12,-9.83,92.1,335,33.92,1.29
남해화학(주),025860,2020/12,72.15,56.13,522,30.14,2.61
남해화학(주),025860,2021/12,-22.36,-13.5,452,52.95,1.41
남해화학(주),025860,2022/12,210.55,118.37,987,72.68,2.93
네이버(주),035420,2003/12,,,,,
네이버(주),035420,2004/12,,,,,
네이버(주),035420,2005/12,,,,,
네이버(주),035420,2006/12,,,,,
네이버(주),035420,2007/12,0,0,6056,72.96,42.33
네이버(주),035420,2008/12,26.11,29.63,7959,61.99,40.66
네이버(주),035420,2009/12,8.27,16.14,9307,32.68,42.99
네이버(주),035420,2010/12,12.34,12.32,10566,28,45.55
네이버(주),035420,2011/12,2.4,-0.41,10624,24.38,42.63
네이버(주),035420,2012/12,11.94,13.66,12196,33.08,45.32
네이버(주),035420,2013/12,-13.8,265.71,51899,39.98,48.25
네이버(주),035420,2014/12,20.58,-76.5,15486,42.75,43.48
네이버(주),035420,2015/12,16.1,39.5,21825,42.43,38.6
네이버(주),035420,2016/12,17.16,1.43,22397,42.34,38.79
네이버(주),035420,2017/12,21.67,30.31,29192,35.8,40.2
네이버(주),035420,2018/12,7.24,6.01,6157,30.1,36.53
네이버(주),035420,2019/12,10.31,21.33,7507,20.65,35.74
네이버(주),035420,2020/12,3.37,9.56,8214,21.5,34.92
네이버(주),035420,2021/12,8.18,27.39,10257,38.9,31.06
네이버(주),035420,2022/12,-0.32,-28.37,7293,41.16,28.19
넥센타이어(주),002350,2003/12,,,,,
넥센타이어(주),002350,2004/12,,,,,
넥센타이어(주),002350,2005/12,,,,,
넥센타이어(주),002350,2006/12,,,,,
넥센타이어(주),002350,2007/12,0,0,3823,105.04,10.94
넥센타이어(주),002350,2008/12,-13.54,0,-172,166.09,7.12
넥센타이어(주),002350,2009/12,202,0,1219,98.83,16.79
넥센타이어(주),002350,2010/12,-15.43,-8.34,1048,120.03,12.7
넥센타이어(주),002350,2011/12,-14.45,-13.35,908,177.87,9.97
넥센타이어(주),002350,2012/12,25.81,40.07,1273,150.59,10.85
넥센타이어(주),002350,2013/12,-3.43,-11.99,1120,144.88,10.33
넥센타이어(주),002350,2014/12,5.8,2.91,1141,138.35,10.91
넥센타이어(주),002350,2015/12,16.49,8.32,1230,120.8,11.96
넥센타이어(주),002350,2016/12,6.52,16.57,1434,96.47,12.56
넥센타이어(주),002350,2017/12,-18.38,-19.34,1151,79.25,9.93
넥센타이어(주),002350,2018/12,18.8,19.75,1368,79.58,11.47
넥센타이어(주),002350,2019/12,1.34,-0.92,1355,71.38,11.35
넥센타이어(주),002350,2020/12,-77.46,-79.42,279,69.97,3.43
넥센타이어(주),002350,2021/12,0,0,-200,80.07,-3.17
넥센타이어(주),002350,2022/12,0,0,-383,101.57,-3.32
넷마블(주),251270,2011/12,,,,,
넷마블(주),251270,2012/12,0,0,0,10.43,-321.6
넷마블(주),251270,2013/12,0,0,-14984,65.02,-143.63
넷마블(주),251270,2014/12,0,0,0,21.73,13.17
넷마블(주),251270,2015/12,267.44,0,0,20.01,8.85
넷마블(주),251270,2016/12,29.93,-61.23,368,27.56,9.41
넷마블(주),251270,2017/12,66.22,262.26,1077,9.72,10.06
넷마블(주),251270,2018/12,-64.25,-49.71,505,7.2,5.17
넷마블(주),251270,2019/12,33.72,-34.64,339,7.74,6.41
넷마블(주),251270,2020/12,21.95,268.48,1265,26.53,7.1
넷마블(주),251270,2021/12,-53.63,323.99,5353,60.67,3.44
